"re : 6 . 9",-1854.95,-2020.49,S
"your trust",-159.8,-141.5,P
"santa barb",-395.55,-378.24,P
"sorry , on",-458.42,-393.76,P
"David H├â┬",-109.96,-119.45,S
"el paso ou",-147.62,-162.31,S
"computers ",-461.27,-525.1,S
"JetMp3 T├»",-23.93,-24.83,S
"talon vinc",-793.2,-859.93,S
"Ad Aware s",-158.78,-176.42,S
"Sure, the ",-525.75,-550.76,S
"URL: http:",-47.69,-48.18,S
"super satu",-720.62,-788.74,S
"next child",-329.91,-384.56,S
"silverman ",-7817.93,-9046.49,S
"don ' t kn",-507.57,-487.57,P
"hi , palio",-8.03,-8.51,S
"sociolingu",-193.81,-237.51,S
"pre - appr",-270.62,-246.44,P
"interestin",-682.83,-733.56,S
"On Thu, Fe",-241.8,-266.62,S
"re : var f",-1137.39,-1210.99,S
"empty",-8.75,-8.4,P
"midamerica",-166.53,-208.98,S
"URL: http:",-73.03,-75.92,S
"re : portl",-971.62,-983.04,S
"high quali",-346.41,-312.39,P
"you have w",-1100.3,-998.8,P
"ena year e",-307.61,-332.7,S
"re : ┬▒ ├ñ",-13.28,-15.56,S
"re : july ",-187.19,-194.42,S
"strapon fu",-275.19,-255.22,P
"from 10 bu",-98.0,-85.37,P
"departure ",-286.42,-301.16,S
"hm, looks ",-202.45,-214.62,S
"extreme co",-436.74,-404.87,P
"syntax and",-3059.3,-3446.45,S
"I wanted t",-3755.54,-3851.12,S
"i need you",-1575.78,-1494.17,P
"dont pay m",-479.35,-432.5,P
"[Tim]> One",-487.12,-506.91,S
"Good day, ",-350.72,-366.08,S
"cheap oem ",-303.39,-278.94,P
"re : 6 . 1",-123.53,-133.53,S
"we sell re",-292.14,-264.16,P
"re : path ",-969.7,-1049.25,S
"This artic",-4279.55,-4364.16,S
"WEALTH IN ",-784.98,-723.27,P
"we have $ ",-177.52,-165.4,P
"URL: http:",-468.31,-456.26,P
"URL: http:",-77.51,-80.55,S
"Dear Sir, ",-383.24,-381.87,P
"fw : enron",-1585.98,-1624.77,S
"economy is",-198.91,-184.59,P
"It's got t",-489.59,-536.98,S
"re : my mo",-1350.37,-1509.67,S
"spamNEWS: ",-2914.09,-2920.05,S
"backpacker",-331.98,-277.47,P
"hpl noms -",-83.03,-99.94,S
"Daniel Qui",-975.65,-1001.67,S
"need an ex",-303.22,-278.41,P
"unique - l",-584.16,-550.33,P
"http://www",-393.58,-413.74,S
"meter 9800",-94.91,-112.22,S
"Thanks for",-185.72,-200.23,S
"WORLD WIDE",-5584.8,-5809.77,S
"empty",-8.75,-8.4,P
"student co",-75.74,-99.61,S
"Click here",-34.83,-32.08,P
"Greetings ",-1352.35,-1307.2,P
"On Mon, 7 ",-216.32,-232.22,S
"keep your ",-449.96,-432.39,P
"very coool",-349.67,-322.11,P
"On 4/10/02",-78.86,-81.63,S
"Online Mar",-590.24,-553.99,P
"Hi all --W",-327.17,-332.78,S
"[Destined ",-655.33,-668.6,S
"[ ├ú├¬ ┬░ ",-21.36,-22.8,S
"is a bit o",-307.97,-330.24,S
"Hey there,",-258.41,-278.8,S
"john digwe",-1372.58,-1296.53,P
"==========",-83.13,-77.69,P
"Bod wrote>",-353.26,-370.36,S
"language a",-944.57,-1102.65,S
"jeff ' s c",-453.06,-454.45,S
"how cuold ",-157.62,-136.91,P
"URL: http:",-49.17,-53.98,S
"On Mon, 16",-688.79,-713.97,S
"oxley cell",-64.19,-73.77,S
"re : techn",-127.77,-146.46,S
"congratula",-1158.83,-1082.19,P
"acl ' 99 a",-122.49,-161.13,S
"anxiety ? ",-153.24,-128.73,P
"highly rec",-199.84,-186.32,P
"vince , he",-47.37,-55.0,S
"   Date: F",-903.48,-943.78,S
"earn 20 ti",-670.23,-629.97,P
"├»┬┐┬¢@   ",-8.74,-9.58,S
"computatio",-5273.13,-5989.99,S
"attitudes ",-1452.98,-1529.91,S
"amazing ne",-598.92,-528.27,P
"console 6 ",-678.34,-794.03,S
"enron ment",-7379.4,-7663.92,S
"",-0.5,-0.93,S
"a better e",-198.82,-184.62,P
"start date",-79.14,-89.95,S
"empty",-8.75,-8.4,P
"politeness",-1171.7,-1361.83,S
"tw eols he",-8.33,-8.73,S
"URL: http:",-47.46,-49.51,S
"fhcg-98 jo",-1981.05,-2381.29,S
"On Fri, 6 ",-842.8,-893.31,S
"8 : 30 am ",-230.21,-239.34,S
"URL: http:",-230.79,-235.84,S
"Save up to",-317.12,-289.46,P
"revised re",-658.34,-687.64,S
"california",-349.06,-373.0,S
"re : words",-82.65,-90.59,S
"schedule c",-670.26,-767.58,S
"Internet S",-332.43,-315.51,P
"Matthew Cl",-520.23,-527.15,S
"re : fw : ",-99.76,-108.21,S
"eastrans n",-74.57,-79.92,S
"it is a gr",-512.53,-465.89,P
"C:\Mortgag",-313.57,-277.47,P
"great part",-559.84,-542.65,P
"feel insec",-233.23,-229.37,P
"erwin isn ",-644.54,-595.02,P
"fw : messa",-1213.09,-1327.65,S
"want to ma",-207.92,-190.34,P
"via - ggra",-139.34,-132.87,P
"policy and",-127.28,-131.41,S
"please kee",-263.84,-271.62,S
"On Fri, Au",-392.65,-415.74,S
"ena estate",-256.49,-279.3,S
"fwd : enro",-1405.63,-1492.53,S
"sepo 0 act",-144.42,-165.51,S
"workshop a",-1718.45,-1906.49,S
"> Well, yo",-906.49,-925.42,S
"query : ps",-650.04,-707.76,S
"├é┬á      ",-140.99,-129.61,P
"On Fri Sep",-615.01,-648.77,S
"deal 33863",-95.84,-109.61,S
"revision #",-25.25,-31.9,S
"probus 10 ",-565.56,-646.89,S
"branded so",-110.93,-106.54,P
"request de",-2019.5,-1899.36,P
"Anyone int",-709.88,-710.02,S
"largest co",-396.35,-362.4,P
"re : 3 . 3",-157.57,-171.84,S
"deal # 339",-122.2,-136.85,S
"On July 19",-288.37,-300.02,S
"works wond",-416.9,-387.23,P
"baltics 19",-839.54,-917.43,S
"look . . .",-120.24,-109.75,P
"funds flow",-231.37,-237.94,S
"revised re",-41.11,-45.16,S
"hi get ove",-758.5,-705.84,P
"z - app th",-541.14,-524.06,P
"the time f",-1586.12,-1489.56,P
"As yet ano",-686.19,-699.82,S
"URL: http:",-68.55,-73.83,S
"men charse",-482.48,-430.32,P
"Fox said:>",-504.19,-527.86,S
"entex - ma",-19.59,-21.23,S
"delivery f",-85.45,-87.5,S
"fw : imbal",-533.02,-582.64,S
"It seems t",-161.58,-168.75,S
"conf : com",-1747.32,-2072.4,S
"mid year r",-198.27,-217.7,S
"premium on",-197.45,-187.04,P
"Dear User,",-1111.82,-1078.18,P
"re : hpl d",-500.46,-555.96,S
"mlcrosoft ",-1526.2,-1529.18,S
"cleburne 1",-110.34,-119.18,S
"hi , goood",-299.99,-275.34,P
"thought yo",-213.37,-205.69,P
"superior p",-172.5,-159.49,P
"re : revis",-210.67,-239.64,S
"empty",-8.75,-8.4,P
"re : congr",-172.97,-197.53,S
"super soft",-243.9,-219.23,P
"Come check",-155.09,-147.02,P
"resource l",-2248.82,-2678.04,S
"our cooll ",-437.08,-398.26,P
"? j ┬ª n ?",-82.81,-86.52,S
"feel great",-710.73,-651.98,P
"ke casino ",-898.01,-790.48,P
"b e s t ├ó",-657.69,-607.35,P
"A friend i",-64.28,-65.21,S
"syllable s",-1697.11,-1960.6,S
"http://www",-20.53,-23.58,S
"vAmerica's",-2420.36,-2227.2,P
"wow , got ",-511.32,-503.38,P
"hpl nom fo",-27.04,-31.92,S
"good news ",-806.36,-799.61,P
"winning no",-1424.78,-1299.14,P
"more than ",-1422.76,-1219.2,P
"URL: http:",-51.22,-50.23,P
"John P. Lo",-244.59,-255.21,S
"you have b",-226.09,-205.49,P
"sociolingu",-66.91,-83.7,S
"Dear zzzz ",-997.23,-900.61,P
"query : di",-405.53,-418.66,S
"re : joe g",-202.01,-226.27,S
"--- In for",-89.11,-97.35,S
"re : enron",-1762.91,-1879.0,S
"caiso comm",-220.26,-229.91,S
"planned de",-262.82,-277.61,S
"lay it on ",-832.98,-849.11,S
"a few ques",-1634.48,-1695.39,S
"north amer",-1669.44,-1817.93,S
"Ricardo├é┬",-133.87,-122.72,P
"last 2 day",-1624.14,-1476.32,P
"empty",-8.75,-8.4,P
"fw : capac",-272.11,-297.17,S
"pnm capaci",-371.12,-400.28,S
"Untitled D",-74.04,-68.56,P
"remember m",-182.0,-174.73,P
"mutual kno",-1244.01,-1491.09,S
"get medica",-189.92,-162.79,P
"planning w",-75.89,-80.06,S
"gpo _ _ _ ",-15.14,-14.92,P
"The IIU@ii",-142.14,-143.81,S
"[Anthony B",-856.95,-898.89,S
"cialis , d",-115.06,-104.46,P
"highstar /",-511.34,-530.69,S
"splendid r",-225.89,-207.42,P
"diamond in",-4432.49,-4075.2,P
"fw : ena /",-1059.06,-1140.6,S
"language a",-517.52,-613.14,S
"your help ",-4093.42,-4330.36,S
"message su",-72.35,-69.24,P
"essence, h",-664.13,-705.06,S
"re : noms ",-120.32,-134.24,S
"tw pnr act",-112.46,-118.85,S
"lang acqui",-606.19,-711.4,S
"dont insis",-388.28,-370.22,P
"re : visit",-583.71,-632.3,S
"There's be",-540.64,-582.98,S
"Lowest rat",-200.91,-179.58,P
"urgent the",-711.37,-779.0,S
"lp ' 98 th",-303.83,-370.1,S
"fw : - - -",-1163.8,-1210.29,S
"query abou",-252.16,-279.12,S
"URL: http:",-43.11,-45.51,S
"On Thu, 5 ",-364.58,-370.11,S
"Dear Sir/M",-938.31,-930.81,P
"synthetic ",-6252.45,-7053.54,S
"R. A. Hett",-74.13,-75.45,S
"On Thu, 25",-465.08,-473.37,S
"fw : modif",-960.59,-1033.61,S
"beed a new",-432.67,-392.83,P
"empty",-8.75,-8.4,P
"On Wed, 4 ",-154.43,-157.72,S
"Become you",-670.18,-635.54,P
"norway vis",-852.65,-919.07,S
"as promise",-590.85,-603.24,S
"... I'll a",-3294.49,-3355.06,S
"fw : enron",-474.11,-501.91,S
"re : louis",-981.46,-1046.13,S
">It seems ",-278.51,-288.45,S
"vince kami",-861.11,-935.4,S
"mcmasjc@ta",-185.71,-192.38,S
"louise , i",-89.34,-96.72,S
"COPY YOUR ",-334.26,-323.12,P
"vmc 13 + w",-1673.7,-1929.9,S
"query : ta",-47.28,-52.74,S
"popular so",-274.92,-250.08,P
"conference",-207.7,-257.28,S
"fw : csfb ",-1920.86,-2015.63,S
"> The impr",-224.68,-234.29,S
"re : carne",-380.13,-421.77,S
"hung over ",-607.04,-571.23,P
" Untitled ",-658.21,-600.07,P
"project do",-308.73,-314.48,S
"buuuuy pre",-186.18,-175.26,P
"jump in to",-4363.25,-4273.86,P
"URL: http:",-53.15,-53.11,P
"legal advi",-1277.34,-1230.93,P
"re : enron",-815.75,-933.54,S
"Keep your ",-41.43,-41.81,S
"portfolio ",-1931.81,-1803.08,P
"bu  y cia ",-125.58,-111.06,P
"re : vacat",-135.66,-146.49,S
"Mike,i wil",-3029.81,-3113.64,S
"re : confi",-523.2,-550.75,S
"envision s",-428.2,-463.33,S
"perfect lo",-287.94,-254.63,P
"request su",-246.53,-259.47,S
"cheap onli",-230.08,-203.97,P
"winning no",-1239.14,-1145.85,P
"interview ",-275.05,-296.95,S
"Dear our G",-367.67,-363.67,P
"use Perl D",-143.39,-161.14,S
"re : londo",-1631.61,-1797.5,S
"all - natu",-34.3,-31.63,P
"summary : ",-3116.94,-3437.27,S
"accomplish",-28.73,-34.52,S
"empty",-8.75,-8.4,P
"guaranteed",-850.22,-778.85,P
"re : fligh",-407.72,-443.8,S
"ecdl98 - f",-1318.38,-1458.34,S
"you are ap",-581.99,-532.38,P
"journal of",-303.58,-372.4,S
"URL: http:",-56.69,-57.31,S
"you launch",-276.12,-256.44,P
"fw : real ",-944.8,-1058.0,S
"On Thu, Au",-306.14,-327.51,S
"trv notifi",-21.99,-20.92,P
"Bitbitch w",-781.16,-807.76,S
"impress yo",-469.27,-412.29,P
"Good point",-1501.19,-1555.05,S
"<!-- body ",-6256.46,-6478.72,S
"new journa",-2303.99,-2656.93,S
"top 10 bib",-292.14,-313.66,S
"In message",-176.98,-185.07,S
"i / b link",-101.05,-101.7,S
"re : henwo",-140.82,-154.21,S
"will hold ",-871.21,-908.15,S
"returned m",-252.88,-255.52,S
"empty",-8.75,-8.4,P
"any med fo",-194.87,-174.56,P
"On Fri, Ju",-566.51,-605.79,S
"job : rese",-356.17,-400.24,S
"URL: http:",-337.37,-343.69,S
"2002 budge",-318.37,-346.09,S
"re : pre -",-1957.41,-2081.12,S
"URL: http:",-195.08,-201.42,S
"URL: http:",-560.56,-586.64,S
"re : fas 1",-340.76,-375.59,S
"          ",-2093.69,-2074.19,P
"fw : 4 / 1",-171.51,-191.5,S
"re : charm",-474.63,-511.58,S
"re : we ar",-78.16,-88.57,S
"webmaster ",-725.54,-689.01,P
"cobra oper",-57.11,-66.38,S
">>>>> On W",-196.3,-210.75,S
"URL: http:",-51.02,-54.39,S
"FIND OUT W",-154.03,-140.03,P
"empty",-8.75,-8.4,P
"research m",-190.32,-213.01,S
"re : 8 . 1",-368.53,-406.31,S
"t thanks t",-1875.86,-2058.89,S
"What the h",-170.95,-175.87,S
"i'd be sur",-243.01,-250.38,S
"conference",-3103.58,-3617.97,S
"cialis , x",-135.64,-114.72,P
"Exmh keeps",-115.38,-128.25,S
"Web Letter",-1117.99,-1054.67,P
"the ever p",-766.44,-773.14,S
"wholesale ",-460.57,-420.6,P
"interview ",-761.7,-819.36,S
"Why Spend ",-856.58,-812.44,P
"Well if yo",-412.15,-422.88,S
"Hi,sorry, ",-342.64,-370.96,S
"empty",-8.75,-8.4,P
"aram rick ",-350.28,-383.95,S
"Save up to",-308.88,-280.81,P
"new love t",-154.59,-140.24,P
"aggressive",-3561.24,-3378.83,P
"associate ",-294.97,-312.48,S
"revised no",-27.87,-37.44,S
"creditfix ",-329.27,-308.2,P
"re : ibm i",-1200.2,-1276.87,S
"mail deliv",-876.98,-842.74,P
"job announ",-532.06,-613.63,S
"Joseph S. ",-149.97,-162.58,S
"perfect lo",-292.66,-256.06,P
"get viagra",-356.49,-303.94,P
"research g",-243.5,-260.72,S
"Greetings!",-872.4,-820.78,P
"enron / hp",-48.15,-56.9,S
"diachronic",-1046.71,-1268.07,S
"re : lette",-303.87,-320.06,S
"model effo",-428.47,-441.66,S
"enron / hp",-29.99,-35.88,S
"re : tw ca",-610.47,-702.92,S
"re : aiese",-699.4,-712.25,S
"sum : x - ",-1948.65,-2065.33,S
"to _ cc _ ",-4399.37,-3749.39,P
"daily news",-919.34,-898.89,P
"new to the",-2195.49,-2094.71,P
"re : fall ",-953.23,-1038.02,S
"hi sugar m",-332.98,-331.41,P
"Someone ha",-81.43,-90.54,S
"re : enron",-451.58,-468.65,S
"----------",-46.85,-48.24,S
"ials ( 6th",-810.94,-1005.32,S
"Mr. FoRK w",-255.14,-267.59,S
"like Edsge",-184.76,-193.46,S
"fw : deal ",-1245.3,-1350.98,S
"considered",-114.5,-104.87,P
"kingwood c",-315.14,-305.66,P
"empty",-8.75,-8.4,P
"a new micr",-2228.23,-2001.52,P
"re : sprea",-769.21,-802.5,S
"na analysi",-38.25,-43.86,S
"URL: http:",-130.07,-132.31,S
"poznan lin",-2102.68,-2496.48,S
"re : unebl",-33.4,-31.61,P
"we can hel",-579.65,-550.49,P
"undelivera",-447.09,-423.77,P
"Here are s",-247.0,-255.61,S
"congratula",-1555.91,-1393.46,P
"cfp : foun",-856.82,-899.3,S
"latest dra",-1437.94,-1526.44,S
"officious ",-433.5,-397.18,P
"tenaska ga",-137.3,-142.38,S
"73 % off f",-600.15,-599.24,P
"wccfl 1998",-767.04,-890.45,S
"re : accou",-969.93,-893.95,P
"software a",-468.35,-462.13,P
"urgent ed ",-237.86,-244.09,S
"re : 8 . 1",-662.11,-734.43,S
"your mothe",-107.99,-99.18,P
"new dating",-546.49,-523.76,P
">         ",-313.65,-318.6,S
"we have th",-186.86,-174.53,P
"free trial",-379.17,-350.82,P
"1075RxOo9-",-44.83,-43.69,P
"lrec works",-2707.48,-3000.12,S
"tenaska iv",-71.77,-73.57,S
"cssi confe",-3751.0,-4456.35,S
"low intere",-268.88,-241.22,P
"re : iso o",-494.7,-561.09,S
"jobs in co",-647.22,-725.65,S
"this just ",-115.99,-116.43,S
"re : inter",-225.98,-252.43,S
"global ris",-1181.7,-1317.82,S
"ssmb lawye",-232.25,-248.6,S
"FIND OUT W",-157.81,-144.16,P
"Tony L. Sv",-202.53,-210.74,S
"We offer a",-1349.11,-1269.55,P
"office xp ",-720.74,-698.39,P
"get fr . e",-4689.42,-4276.15,P
"re : good ",-1067.99,-1127.22,S
"URL: http:",-2410.64,-2473.73,S
"ideas vinc",-168.84,-175.16,S
"better sto",-4363.55,-4016.73,P
"Digital Pu",-527.7,-495.79,P
"latvian la",-425.37,-479.09,S
"london res",-222.93,-230.94,S
"addition o",-93.78,-109.29,S
"re : 6 . 1",-509.48,-537.5,S
"5, Meridia",-963.37,-894.65,P
"URL: http:",-0.5,-0.93,S
"re : cheer",-199.57,-224.58,S
"fw : londo",-1470.22,-1518.42,S
"turn measu",-343.42,-372.24,S
"> From: Ow",-246.77,-257.33,S
"ena alloca",-34.17,-36.99,S
"empty",-8.75,-8.4,P
"longing fo",-96.95,-91.05,P
"save your ",-212.59,-195.55,P
"visual ide",-249.23,-230.75,P
"your ref #",-553.31,-514.86,P
"URL: http:",-89.23,-92.93,S
"re : enron",-608.89,-622.19,S
"empty",-8.75,-8.4,P
"your job a",-177.65,-187.11,S
"empty",-8.75,-8.4,P
"nom / actu",-118.6,-130.93,S
"Hi.Kevin W",-84.11,-94.78,S
"the painKe",-1543.79,-1572.95,S
"hello aset",-361.83,-343.5,P
"aram ' s v",-64.43,-68.28,S
"www server",-129.7,-186.81,S
"shut - in ",-545.51,-603.47,S
"	> From: f",-384.75,-399.66,S
"2000 chair",-847.27,-881.42,S
"URL: http:",-61.56,-55.81,P
"re : 8 . 1",-1178.66,-1240.38,S
"option vis",-607.0,-629.57,S
"new pictur",-328.76,-333.0,S
"book admin",-39.09,-43.68,S
"re : arthu",-46.65,-48.76,S
"$7.95 Powe",-76.33,-73.7,P
"On Wed, 20",-410.82,-463.61,S
"On Mon, 9 ",-305.77,-334.39,S
"request su",-225.73,-236.16,S
"don ' t be",-310.74,-293.91,P
"URL: http:",-25.02,-26.77,S
"syntax the",-1016.11,-1177.74,S
"re : marke",-2610.93,-2752.17,S
"mcdonalds ",-257.27,-236.29,P
"flow chang",-744.86,-796.96,S
"indicter q",-1073.86,-988.63,P
"does your ",-295.89,-273.36,P
"txu noms .",-35.18,-44.19,S
"David aske",-677.1,-700.36,S
"confirmati",-59.36,-52.95,P
"URL: http:",-92.95,-93.74,S
"fw : conoc",-221.4,-248.79,S
"[ wrenches",-258.67,-231.96,P
"aquila dav",-87.27,-88.58,S
"do you kno",-729.08,-691.85,P
"On Thu, 29",-420.64,-454.07,S
"URL: http:",-94.83,-102.38,S
"[ mpiro ] ",-293.9,-278.79,P
"> > I also",-1031.06,-1099.52,S
"re : indus",-594.77,-655.16,S
"enron / hp",-9.59,-11.82,S
"Once upon ",-502.15,-527.58,S
"re : proje",-474.78,-514.86,S
"URL: http:",-69.95,-71.3,S
"re : chris",-522.69,-537.86,S
"congratula",-59.76,-59.71,P
"On Mon, 2 ",-310.16,-331.22,S
"schedule c",-691.99,-792.94,S
"job announ",-962.74,-1116.82,S
"cartier ma",-87.31,-80.03,P
"re : natur",-411.95,-480.82,S
"re : eol f",-1267.6,-1365.4,S
"URL: http:",-305.35,-315.46,S
" Check out",-281.93,-272.16,P
"summary of",-3477.61,-3872.42,S
"claw 98 pr",-3800.47,-4305.7,S
"tei report",-2541.86,-2711.51,S
"help pleas",-634.41,-543.13,P
"I think I ",-404.83,-421.73,S
"fw : going",-761.31,-795.85,S
"We have a ",-2846.83,-2873.08,S
"URL: http:",-51.7,-53.61,S
"lunch with",-88.93,-93.54,S
"Forwarded ",-716.25,-738.18,S
"a . d . vf",-612.08,-591.89,P
"asalam , d",-1299.38,-1229.86,P
"this free ",-142.43,-132.79,P
"I don't kn",-344.5,-356.69,S
"go to 24 h",-435.4,-409.41,P
"fwd : [ to",-235.21,-212.18,P
"slavic lan",-627.83,-710.54,S
"premium on",-241.18,-209.58,P
"auction do",-192.25,-199.68,S
"Save thous",-462.11,-408.43,P
"On Tue, Ju",-366.37,-385.35,S
"second lan",-1458.46,-1577.61,S
"Once upon ",-215.42,-231.96,S
"URL: http:",-2226.99,-2287.76,S
"registrati",-875.8,-848.47,P
"re : clust",-559.64,-626.1,S
"On Mon, 7 ",-216.56,-222.46,S
"Get a FREE",-248.71,-227.03,P
"empty",-8.75,-8.4,P
"we have lo",-351.49,-309.47,P
"conagra hi",-522.38,-554.21,S
"all graphi",-473.12,-369.24,P
"to the lov",-660.2,-671.52,S
"Key concep",-2119.47,-2177.41,S
"Once upon ",-331.42,-357.94,S
"new schedu",-267.0,-287.98,S
"So uh, wou",-338.62,-343.65,S
"Hess, Mtod",-413.16,-426.15,S
"regarding ",-552.05,-533.52,P
"do not hav",-115.9,-105.95,P
"wscc / wmi",-865.73,-913.66,S
"http://new",-1134.33,-1186.19,S
"report - m",-700.8,-642.65,P
"naturally ",-662.42,-615.46,P
"Save up to",-308.88,-280.81,P
"CNET Inves",-2247.65,-2284.29,S
"query : li",-36.67,-45.06,S
"have skin ",-473.27,-440.14,P
"Maybe I'm ",-109.86,-111.04,S
"investsour",-4148.84,-3847.11,P
"may be wor",-1130.47,-1129.64,P
"estimate f",-343.72,-382.2,S
"http://www",-158.05,-160.52,S
"fwd : need",-321.64,-291.61,P
"re : eex b",-36.71,-43.0,S
"On 8/18/02",-915.05,-972.36,S
"your star ",-65.89,-64.99,P
"new w ! nd",-397.46,-362.56,P
"eol 4 / 12",-82.9,-86.93,S
"two summar",-4039.74,-4481.71,S
"maple leaf",-302.98,-329.25,S
"love your ",-187.14,-173.91,P
"give your ",-759.56,-720.42,P
" OK, I gue",-132.53,-137.68,S
"$19.95 and",-223.39,-201.02,P
"affricates",-592.39,-633.44,S
"linux - ke",-344.88,-327.42,P
"Note:If th",-876.33,-828.69,P
"here you g",-157.52,-143.2,P
"re : 2001 ",-2563.12,-2835.99,S
"treatment ",-326.14,-313.3,P
"are often ",-756.64,-805.07,S
"empty",-8.75,-8.4,P
"Although i",-970.58,-1038.9,S
"On Thu, 25",-494.16,-538.27,S
"document d",-589.52,-674.06,S
"your logo ",-255.09,-223.22,P
"    Date: ",-115.93,-121.17,S
"re : stora",-579.47,-643.4,S
"are shares",-3560.6,-3273.32,P
"new su bri",-229.94,-234.87,S
"fw : calpi",-109.08,-131.01,S
"tenaska iv",-433.81,-462.29,S
"fw : jeff ",-198.1,-220.16,S
"re : enron",-49.04,-57.77,S
"enron kids",-546.39,-625.84,S
"re : viola",-77.0,-87.94,S
"http : / /",-382.08,-349.01,P
"old irish ",-103.09,-118.81,S
"one of a k",-704.4,-677.21,P
"soma - onl",-577.51,-539.63,P
"Once upon ",-404.82,-432.13,S
"##########",-1041.07,-912.79,P
"URL: http:",-71.56,-78.42,S
"re : confi",-310.02,-343.0,S
"re : meeti",-409.57,-454.44,S
"URL: http:",-111.4,-112.76,S
"re [ 9 ] b",-2785.28,-2611.23,P
"re : portu",-81.82,-84.52,S
"Dear jm-cv",-1029.41,-926.38,P
"your best ",-146.51,-131.7,P
"Tom wrote:",-297.83,-299.49,S
"student co",-876.68,-1083.33,S
"Hi,	I'm no",-289.66,-306.37,S
"Today's He",-1294.63,-1283.19,P
"On Tue, 20",-398.21,-433.99,S
"re : jorda",-84.71,-103.24,S
"",-0.5,-0.93,S
"re : greet",-452.43,-470.0,S
"re : chile",-520.1,-554.52,S
"all graphi",-511.69,-405.86,P
"kenyaDo yo",-118.88,-110.52,P
"Political ",-574.95,-603.95,S
"amta ' 98 ",-1823.21,-2063.57,S
"time may b",-474.5,-452.57,P
"re : yes ,",-246.61,-278.53,S
"**Scraping",-360.08,-363.98,S
"Tabor J. W",-900.52,-948.52,S
"On Wednesd",-662.08,-678.38,S
"urgent ! !",-516.46,-475.81,P
"*** Attent",-492.89,-454.13,P
"FINANCIAL ",-375.82,-352.64,P
"autoantony",-124.4,-128.9,S
"david port",-234.65,-241.7,S
"re : amit ",-371.5,-396.1,S
"[ ilug - s",-360.48,-354.79,P
"Hello Fork",-43.26,-42.36,P
">> 6.  Har",-83.67,-85.06,S
"re : 6 . 1",-318.83,-332.56,S
"important ",-521.52,-502.54,P
"re : alp p",-727.75,-850.27,S
"hpl nom fo",-19.89,-23.36,S
"duke casho",-92.17,-96.54,S
"any softwa",-49.49,-52.16,S
"psycholing",-826.88,-924.98,S
"california",-647.72,-686.01,S
"carnie @ l",-535.94,-606.67,S
"sum : tren",-657.77,-749.72,S
"ink_refill",-2281.81,-2203.4,P
"re : lloyd",-370.84,-409.34,S
"Fire Your ",-149.33,-136.81,P
"the real w",-583.37,-533.18,P
"Hello Peop",-516.55,-533.61,S
"While I wa",-452.51,-478.04,S
"barely of ",-48.56,-43.43,P
"f . o . m ",-350.17,-387.15,S
"URL: http:",-0.5,-0.93,S
"new discov",-411.55,-357.98,P
"functions ",-606.14,-729.68,S
"promote yo",-742.16,-697.0,P
"re : 3 . 4",-141.77,-150.58,S
"online app",-295.55,-285.56,P
"start date",-79.14,-89.95,S
"Hey there,",-1286.35,-1207.59,P
"disc : gra",-800.8,-880.3,S
"├é┬á├é┬áDe",-438.32,-389.97,P
"Update of ",-1695.94,-1907.11,S
"sexually -",-430.68,-424.26,P
"URL: http:",-375.12,-388.9,S
"christmass",-420.03,-390.35,P
"computatio",-1136.62,-1340.25,S
"start date",-79.14,-89.95,S
"fw : gas t",-711.02,-745.67,S
"Hi,I was i",-1414.05,-1515.84,S
"hi - mind ",-397.32,-376.14,P
"the next g",-190.13,-178.41,P
"    Richie",-133.78,-134.0,S
"This is a ",-1072.79,-1166.02,S
"rofr capac",-63.89,-73.65,S
"high payin",-291.61,-273.84,P
"free this ",-4974.37,-4493.76,P
"epac . pt ",-3964.63,-3708.1,P
"At 4:34 PM",-211.1,-242.46,S
"ZDNet Anch",-1208.92,-1204.34,P
"= ? iso - ",-150.35,-143.78,P
"save yours",-627.23,-582.11,P
"[Greg Ward",-168.61,-186.1,S
"text stron",-165.14,-150.67,P
"new books ",-277.54,-365.4,S
"prc for to",-116.67,-125.57,S
"they can e",-3294.71,-3106.5,P
"red rock d",-355.47,-394.84,S
"kansas wor",-495.51,-565.78,S
"use Perl D",-687.35,-739.23,S
"re : net w",-805.19,-880.37,S
"Protect yo",-501.93,-459.43,P
"( otcbb : ",-4871.19,-4658.24,P
"SEE a Teen",-304.6,-288.33,P
"On 24 Jul ",-471.61,-488.75,S
"a heartwar",-5175.75,-5104.13,P
"An├é┬á├é┬á",-488.06,-494.36,S
"chunky ric",-56.97,-59.18,S
"re : 6 . 9",-2156.82,-2306.77,S
"failure no",-591.94,-570.26,P
"best onlin",-252.19,-224.99,P
"caiso noti",-195.21,-209.99,S
"re : enron",-1407.96,-1485.46,S
"draft stra",-64.82,-76.08,S
"empty",-8.75,-8.4,P
"sitara / c",-118.14,-121.12,S
"email mark",-1604.58,-1456.64,P
"Hi all.Doe",-164.84,-174.72,S
"On January",-402.63,-374.71,P
"hr status ",-87.62,-102.19,S
"miningnews",-3412.5,-3320.01,P
"The usual ",-57.41,-62.6,S
"write off ",-305.19,-334.56,S
"fw : pcg ,",-172.15,-192.31,S
"hpl noms f",-19.89,-23.36,S
"failure no",-624.49,-599.45,P
"enron actu",-27.75,-33.6,S
"welcome to",-550.82,-498.43,P
"do they ge",-1055.28,-1091.14,S
"four new g",-1968.07,-2051.33,S
"On Sun, Ju",-144.68,-153.14,S
